src_ip,dst_ip,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.2.161,172.16.0.9,23336,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.0.238,172.16.0.25,443,43854,6,20.223,27,35856,1328,1328,1328,0,ACK Flood
10.0.6.203,172.16.0.55,3709,443,6,29.595,19,1346,158,66,70.84210526,21.10624752,ACK Flood
10.0.9.141,172.16.0.54,7265,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.2,172.16.0.17,63123,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.9.142,172.16.0.61,43638,443,6,6.42,5,1372,583,66,274.4,281.7309,TCP Connection Flood
10.0.4.177,172.16.0.22,24667,80,6,0,1,415,415,415,415,0,ACK Flood
10.0.1.119,172.16.0.22,46294,80,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.5.3,172.16.0.22,54356,80,6,0,1,418,418,418,418,0,ACK Flood
10.0.9.143,172.16.0.2,9235,443,6,4.939,2,132,66,66,66,0,FIN-RST Flood
10.0.2.29,172.16.0.56,2765,24889,6,7.421,2,108,54,54,54,0,ACK Flood
10.0.1.235,172.16.0.9,40236,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.235,172.16.0.9,40341,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.114,172.16.0.75,63680,443,6,0.015,3,3762,1254,1254,1254,0,ACK Flood
10.0.9.39,172.16.0.20,3747,80,6,31.489,17,918,54,54,54,0,ACK Flood
10.0.9.0,172.16.0.19,13592,443,6,15.186,6,1888,824,54,314.6666667,394.5644012,TCP Connection Flood
10.0.7.36,172.16.0.54,18542,9567,6,50.151,8,1093,595,66,136.625,185.3066474,ACK Flood
10.0.9.144,172.16.0.21,58899,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.201,172.16.0.91,52791,31280,6,0.589,6,7968,1328,1328,1328,0,ACK Flood
10.0.1.82,172.16.0.71,24779,443,6,0,1,78,78,78,78,0,ACK Flood
10.0.6.53,172.16.0.84,37437,443,6,29.042,7,713,265,54,101.8571429,82.84207581,ACK Flood
10.0.8.34,172.16.0.80,22008,80,6,0,1,679,679,679,679,0,ACK Flood
10.0.1.239,172.16.0.87,16466,443,6,14.246,13,1079,245,66,83,49.43682838,ACK Flood
10.0.8.44,172.16.0.48,59924,443,6,0,1,192,192,192,192,0,ACK Flood
10.0.5.245,172.16.0.27,57730,443,6,9.055,6,396,66,66,66,0,TCP Connection Flood
10.0.0.218,172.16.0.12,7618,52878,6,15.785,2,153,99,54,76.5,31.81980515,ACK Flood
10.0.0.240,172.16.0.26,24645,24889,6,47.861,3,198,66,66,66,0,ACK Flood
10.0.7.41,172.16.0.60,14346,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.7.132,172.16.0.44,21343,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.6.114,172.16.0.85,64813,80,6,0,1,78,78,78,78,0,ACK Flood
10.0.9.145,172.16.0.47,14270,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.2.220,172.16.0.56,64128,24889,6,10.138,3,283,128,54,94.33333333,37.44774136,ACK Flood
10.0.2.43,172.16.0.79,27359,9880,6,22.902,3,162,54,54,54,0,ACK Flood
10.0.9.142,172.16.0.61,43637,443,6,5.704,5,1372,583,66,274.4,281.7309,TCP Connection Flood
10.0.9.119,172.16.0.58,30013,443,6,0,1,583,583,583,583,0,ACK Flood
10.0.9.146,172.16.0.41,14877,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.9.147,172.16.0.28,20856,9567,6,8.005,4,280,74,66,70,4.618802154,TCP Connection Flood
10.0.8.39,172.16.0.43,2790,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.7.41,172.16.0.60,45551,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.8.59,172.16.0.103,56258,80,6,10.647,20,1364,86,66,68.2,5.578152873,ACK Flood
10.0.8.217,172.16.0.10,35282,24512,6,0,1,394,394,394,394,0,ACK Flood
10.0.4.198,172.16.0.28,55290,9567,6,3.302,6,1876,798,66,312.6666667,375.9546072,TCP Connection Flood
10.0.1.162,172.16.0.64,44499,443,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.9.148,172.16.0.21,40911,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.0.230,172.16.0.20,13001,80,6,15.391,6,418,148,54,69.66666667,38.3753393,ACK Flood
10.0.1.5,172.16.0.40,4725,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.7.40,172.16.0.47,59364,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.173,172.16.0.86,5042,3389,6,0,1,97,97,97,97,0,ACK Flood
10.0.7.235,172.16.0.43,56675,80,6,9.692,3,873,733,66,291,382.8041275,TCP Connection Flood
10.0.8.61,172.16.0.19,38057,443,6,46.599,12,782,85,54,65.16666667,10.82785409,TCP Connection Flood
10.0.1.21,172.16.0.50,56230,443,6,24.319,2,654,600,54,327,386.0803025,ACK Flood
10.0.9.102,172.16.0.10,13699,39880,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.87,172.16.0.42,48696,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.149,172.16.0.47,39211,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.0.248,172.16.0.32,59410,443,6,26.623,3,654,491,66,218,236.9324798,ACK Flood
10.0.7.201,172.16.0.22,15799,80,6,8.495,3,2018,1328,54,672.6666667,637.7909793,ACK Flood
10.0.9.150,172.16.0.38,23503,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.49,172.16.0.63,80,57266,6,10.406,9,11952,1328,1328,1328,0,ACK Flood
10.0.8.34,172.16.0.80,22007,80,6,0,1,688,688,688,688,0,ACK Flood
10.0.0.249,172.16.0.33,15565,80,6,0.203,2,493,427,66,246.5,255.265548,ACK Flood
10.0.0.232,172.16.0.22,9064,80,6,0.001,2,144,78,66,72,8.485281374,ACK Flood
10.0.3.105,172.16.0.101,1373,443,6,20.111,11,2301,1328,66,209.1818182,375.7315047,ACK Flood
10.0.5.245,172.16.0.27,57726,443,6,7.05,6,396,66,66,66,0,TCP Connection Flood
10.0.1.124,172.16.0.79,32135,9008,6,15.207,2,108,54,54,54,0,ACK Flood
10.0.8.39,172.16.0.43,2789,80,6,12.343,9,594,66,66,66,0,TCP Connection Flood
10.0.9.15,172.16.0.66,58195,80,6,28.087,5,294,66,54,58.8,6.57267069,ACK Flood
10.0.8.93,172.16.0.28,16944,9567,6,1.984,4,1578,723,66,394.5,379.3191269,TCP Connection Flood
10.0.9.151,172.16.0.16,80,35922,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.21,172.16.0.50,56248,443,6,0,1,612,612,612,612,0,ACK Flood
10.0.5.240,172.16.0.102,9679,443,6,0.377,3,278,146,66,92.66666667,46.18802154,ACK Flood
10.0.9.152,172.16.0.17,54056,8567,6,0,1,1121,1121,1121,1121,0,ACK Flood
10.0.1.105,172.16.0.73,443,40940,6,41.675,3,3984,1328,1328,1328,0,ACK Flood
10.0.8.34,172.16.0.80,22010,80,6,0.771,2,753,687,66,376.5,439.1133111,ACK Flood
10.0.7.201,172.16.0.22,15714,80,6,6.504,4,2194,1254,66,548.5,586.1407681,ACK Flood
10.0.8.39,172.16.0.43,2791,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.8.183,172.16.0.105,58524,80,6,0.17,2,761,707,54,380.5,461.7407281,ACK Flood
10.0.8.183,172.16.0.105,58526,80,6,10.922,5,944,728,54,188.8,301.4219634,ACK Flood
10.0.8.183,172.16.0.105,58523,80,6,0.29,2,756,702,54,378,458.2051942,ACK Flood
10.0.2.159,172.16.0.78,41626,80,6,31.575,21,1458,78,66,69.42857143,5.554920599,ACK Flood
10.0.1.130,172.16.0.22,19463,80,6,0,1,415,415,415,415,0,ACK Flood
10.0.8.183,172.16.0.105,58525,80,6,11.692,5,1554,704,54,310.8,351.6833803,ACK Flood
10.0.9.153,172.16.0.44,27616,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.8.183,172.16.0.105,58527,80,6,0.581,2,759,705,54,379.5,460.3265146,ACK Flood
10.0.9.154,172.16.0.16,443,49026,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.6.1,172.16.0.108,1268,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.5.42,172.16.0.17,62186,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.5.97,172.16.0.18,9559,443,6,19.339,23,2848,605,66,123.826087,136.0119153,ACK Flood
10.0.0.240,172.16.0.26,24784,24889,6,0,1,119,119,119,119,0,ACK Flood
10.0.1.39,172.16.0.26,51608,24882,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.250,172.16.0.43,28207,80,6,0,1,54,54,54,54,0,TCP Connection Flood
10.0.8.241,172.16.0.28,34283,9567,6,0.099,2,1340,670,670,670,0,TCP Connection Flood
10.0.2.159,172.16.0.78,41628,80,6,9.198,3,401,207,66,133.6666667,70.67059737,ACK Flood
10.0.2.1,172.16.0.79,25980,9008,6,14.981,2,132,66,66,66,0,ACK Flood
10.0.2.20,172.16.0.79,16747,5103,6,0,1,67,67,67,67,0,ACK Flood
10.0.9.155,172.16.0.47,64186,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.8.34,172.16.0.80,22009,80,6,2.75,2,755,689,66,377.5,440.5275247,ACK Flood
10.0.0.236,172.16.0.24,36697,80,6,12.693,6,752,256,54,125.3333333,101.3561378,TCP Connection Flood
10.0.9.156,172.16.0.44,60934,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.2.161,172.16.0.9,23126,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.8.106,172.16.0.6,50050,65506,6,19.388,2,353,299,54,176.5,173.2411614,ACK Flood
10.0.9.153,172.16.0.44,27617,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.2.174,172.16.0.88,29659,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.157,172.16.0.65,20050,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.9.7,172.16.0.19,35139,443,6,20.11,22,2058,459,54,93.54545455,118.6121038,TCP Connection Flood
10.0.5.245,172.16.0.27,57734,443,6,5.724,20,1320,66,66,66,0,TCP Connection Flood
10.0.2.83,172.16.0.25,80,46920,6,6.141,3,3984,1328,1328,1328,0,ACK Flood
10.0.9.153,172.16.0.44,27618,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.4.172,172.16.0.47,65256,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.32,172.16.0.13,6533,443,6,6.294,7,510,78,66,72.85714286,6.414269806,ACK Flood
10.0.8.241,172.16.0.28,34285,9567,6,0.001,2,1330,665,665,665,0,TCP Connection Flood
10.0.1.43,172.16.0.59,48812,59415,6,0,1,54,54,54,54,0,ACK Flood
10.0.9.158,172.16.0.21,42074,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.235,172.16.0.93,40302,80,6,12.679,8,432,54,54,54,0,ACK Flood
10.0.8.108,172.16.0.109,13685,80,6,10.062,11,738,78,66,67.09090909,3.618136135,ACK Flood
10.0.2.36,172.16.0.13,41429,443,6,19.068,6,487,127,66,81.16666667,25.45911755,ACK Flood
10.0.4.66,172.16.0.103,55802,80,6,0.545,10,660,66,66,66,0,ACK Flood
10.0.2.247,172.16.0.22,29875,80,6,0,1,1328,1328,1328,1328,0,ACK Flood
10.0.9.67,172.16.0.42,7313,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.242,172.16.0.27,39477,443,6,4.885,8,528,66,66,66,0,TCP Connection Flood
10.0.1.201,172.16.0.91,52729,31280,6,5.289,6,7524,1254,1254,1254,0,ACK Flood
10.0.1.182,172.16.0.37,15235,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.35,172.16.0.55,7932,443,6,13.54,2,132,66,66,66,0,ACK Flood
10.0.1.225,172.16.0.75,57350,443,6,0.393,2,132,66,66,66,0,ACK Flood
10.0.2.161,172.16.0.9,23370,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.189,172.16.0.88,57890,443,6,0,1,221,221,221,221,0,ACK Flood
10.0.0.218,172.16.0.12,7489,52878,6,25.908,2,108,54,54,54,0,ACK Flood
10.0.1.29,172.16.0.14,29966,65510,6,0,1,297,297,297,297,0,ACK Flood
10.0.1.121,172.16.0.58,50293,443,6,9.183,3,851,627,78,283.6666667,299.273008,ACK Flood
10.0.0.248,172.16.0.32,59334,443,6,10.556,2,163,97,66,81.5,21.92031022,ACK Flood
10.0.1.136,172.16.0.47,34505,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.9.51,172.16.0.28,50920,9567,6,0.186,10,588,66,54,58.8,6.196773354,TCP Connection Flood
10.0.0.222,172.16.0.14,28834,65510,6,0,1,242,242,242,242,0,ACK Flood
10.0.6.144,172.16.0.80,40495,443,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.9.159,172.16.0.16,443,38262,6,0,1,66,66,66,66,0,SYN_ACK Flood
10.0.1.113,172.16.0.40,31668,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.94,172.16.0.37,2086,443,6,0.533,6,2322,1328,66,387,497.7159833,ACK Flood
10.0.1.119,172.16.0.22,46292,80,6,3.862,4,903,705,66,225.75,319.5,ACK Flood
10.0.5.162,172.16.0.19,57496,443,6,0.618,5,294,66,54,58.8,6.57267069,TCP Connection Flood
10.0.9.160,172.16.0.16,443,50934,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.9.161,172.16.0.102,53894,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.9.66,172.16.0.54,31391,9567,6,4.588,8,1518,585,54,189.75,244.0098066,TCP Connection Flood
10.0.1.39,172.16.0.26,51606,24882,6,0,1,54,54,54,54,0,ACK Flood
10.0.9.162,172.16.0.41,27307,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.8.65,172.16.0.28,41920,9567,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.1.119,172.16.0.22,46300,80,6,3.388,2,771,705,66,385.5,451.8412332,ACK Flood
10.0.9.163,172.16.0.16,443,40564,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.9.164,172.16.0.21,18615,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.164,172.16.0.65,18624,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.165,172.16.0.2,56567,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.9.165,172.16.0.2,56571,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.0.218,172.16.0.12,5892,52878,6,13.959,2,108,54,54,54,0,ACK Flood
10.0.0.218,172.16.0.12,7554,52878,6,16.876,2,108,54,54,54,0,ACK Flood
10.0.2.13,172.16.0.80,8974,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.7.8,172.16.0.28,4395,9567,6,0.034,2,132,66,66,66,0,TCP Connection Flood
10.0.3.81,172.16.0.40,19683,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.2.144,172.16.0.58,37537,443,6,9.88,3,693,561,66,231,285.7883832,ACK Flood
10.0.5.112,172.16.0.40,50737,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.9.166,172.16.0.38,32352,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.8.241,172.16.0.28,34279,9567,6,0,2,132,66,66,66,0,TCP Connection Flood
10.0.1.39,172.16.0.56,49157,24882,6,17.008,2,108,54,54,54,0,ACK Flood
10.0.1.43,172.16.0.59,48529,59228,6,43.391,20,1080,54,54,54,0,ACK Flood
10.0.8.243,172.16.0.74,61981,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.167,172.16.0.17,8825,8567,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.168,172.16.0.102,27389,443,6,1.023,2,625,571,54,312.5,365.5742059,ACK Flood
10.0.9.169,172.16.0.43,61939,80,6,16.479,3,984,844,66,328,446.8870103,TCP Connection Flood
10.0.9.120,172.16.0.28,11777,9567,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.6.21,172.16.0.2,24347,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.4.240,172.16.0.89,50154,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.8.30,172.16.0.61,47447,443,6,1.786,6,420,78,66,70,6.196773354,TCP Connection Flood
10.0.4.41,172.16.0.27,5550,443,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.9.5,172.16.0.25,7544,443,6,7.123,3,767,605,66,255.6666667,302.9031748,ACK Flood
10.0.1.221,172.16.0.93,62120,80,6,0,1,461,461,461,461,0,ACK Flood
10.0.5.202,172.16.0.64,25620,80,6,7.232,3,451,311,66,150.3333333,139.1988985,TCP Connection Flood
10.0.9.53,172.16.0.17,9115,8567,6,11.992,4,856,658,66,214,296,ACK Flood
10.0.9.94,172.16.0.54,18889,9567,6,3.051,14,996,78,66,71.14285714,6.162631092,TCP Connection Flood
10.0.9.170,172.16.0.27,15543,80,6,7.907,5,1362,578,66,272.4,278.992473,TCP Connection Flood
10.0.2.96,172.16.0.94,52325,443,6,5.341,3,300,180,54,100,69.5413546,ACK Flood
10.0.1.119,172.16.0.22,46304,80,6,1.6,4,903,705,66,225.75,319.5,ACK Flood
10.0.9.171,172.16.0.38,26169,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.218,172.16.0.12,7683,52878,6,11.82,2,157,103,54,78.5,34.64823228,ACK Flood
10.0.2.13,172.16.0.80,8856,443,6,0.001,3,186,66,54,62,6.92820323,ACK Flood
10.0.9.49,172.16.0.41,61976,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.9.172,172.16.0.2,12427,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.9.173,172.16.0.28,26572,9567,6,0.237,2,1756,878,878,878,0,TCP Connection Flood
10.0.9.174,172.16.0.24,58542,80,6,0.116,2,132,66,66,66,0,TCP Connection Flood
10.0.2.250,172.16.0.22,23573,80,6,0,1,78,78,78,78,0,ACK Flood
10.0.1.3,172.16.0.39,63014,443,6,0.001,2,1066,533,533,533,0,TCP Connection Flood
10.0.2.88,172.16.0.58,17737,443,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.1.240,172.16.0.9,14129,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.115,172.16.0.81,9080,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.8.198,172.16.0.19,64090,443,6,0.537,8,590,97,66,73.75,14.35021155,TCP Connection Flood
10.0.7.8,172.16.0.28,4397,9567,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.9.175,172.16.0.47,49327,443,6,38.091,2,120,66,54,60,8.485281374,SYN Flood
10.0.8.171,172.16.0.36,49630,80,6,0.024,8,576,78,66,72,6.414269806,ACK Flood
10.0.7.119,172.16.0.45,34436,443,6,16.821,2,132,66,66,66,0,ACK Flood
10.0.1.119,172.16.0.22,46290,80,6,0.251,4,903,705,66,225.75,319.5,ACK Flood
10.0.4.240,172.16.0.89,50388,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.4.28,172.16.0.106,6871,443,6,19.412,7,1107,583,66,158.1428571,191.0326574,ACK Flood
10.0.8.161,172.16.0.27,55418,443,6,9.912,4,1348,608,66,337,312.9238459,TCP Connection Flood
10.0.0.215,172.16.0.9,52080,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.36,172.16.0.44,12800,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.48,172.16.0.42,20000,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.9.176,172.16.0.64,44988,443,6,0.001,2,144,78,66,72,8.485281374,TCP Connection Flood
10.0.6.47,172.16.0.38,13410,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.2.138,172.16.0.79,28268,5347,6,0,1,54,54,54,54,0,ACK Flood
10.0.2.45,172.16.0.22,44390,80,6,0.101,2,144,78,66,72,8.485281374,ACK Flood
10.0.1.233,172.16.0.17,40915,8567,6,0.001,2,108,54,54,54,0,ACK Flood
10.0.7.20,172.16.0.18,53377,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.28,172.16.0.106,6872,443,6,24.913,7,1095,583,66,156.4285714,191.9234719,ACK Flood
10.0.6.59,172.16.0.54,44214,9696,6,0,1,723,723,723,723,0,ACK Flood
10.0.1.101,172.16.0.66,1916,80,6,0.007,5,270,54,54,54,0,ACK Flood
10.0.8.141,172.16.0.6,5232,65510,6,0,1,239,239,239,239,0,ACK Flood
10.0.6.106,172.16.0.15,59362,443,6,40.062,2,132,66,66,66,0,ACK Flood
10.0.3.96,172.16.0.85,32581,443,6,0,1,146,146,146,146,0,ACK Flood
10.0.9.177,172.16.0.2,56550,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.178,172.16.0.40,50959,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.162,172.16.0.16,80,60482,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.4.41,172.16.0.27,5549,443,6,10.458,28,1848,66,66,66,0,TCP Connection Flood
10.0.0.249,172.16.0.33,15566,80,6,0.336,2,493,427,66,246.5,255.265548,ACK Flood
10.0.5.201,172.16.0.80,12202,80,6,9.601,4,869,659,66,217.25,294.5543244,ACK Flood
10.0.7.215,172.16.0.39,16578,443,6,6.392,6,582,159,66,97,48.02499349,TCP Connection Flood
10.0.0.223,172.16.0.9,30270,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.2.103,172.16.0.19,52183,443,6,0.001,2,108,54,54,54,0,TCP Connection Flood
10.0.9.179,172.16.0.41,62655,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.7.41,172.16.0.60,23717,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.7.239,172.16.0.55,61238,443,6,34.934,22,2151,765,66,97.77272727,149.0273007,ACK Flood
10.0.1.225,172.16.0.75,56874,443,6,13.356,8,1113,347,66,139.125,115.1141514,ACK Flood
10.0.0.240,172.16.0.26,22299,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.7,172.16.0.19,12285,443,6,0.221,4,1626,759,54,406.5,407.0319398,TCP Connection Flood
10.0.9.180,172.16.0.38,19606,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.9.181,172.16.0.41,32214,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.9.182,172.16.0.22,59484,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.183,172.16.0.28,22222,9567,6,0.001,2,148,74,74,74,0,TCP Connection Flood
10.0.5.30,172.16.0.57,55248,80,6,4.366,2,640,586,54,320,376.1808076,ACK Flood
10.0.9.179,172.16.0.41,62656,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.8.252,172.16.0.43,40172,80,6,18.023,4,276,78,66,69,6,TCP Connection Flood
10.0.9.181,172.16.0.41,32213,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.8.120,172.16.0.19,2576,443,6,0.012,2,302,151,151,151,0,TCP Connection Flood
10.0.9.184,172.16.0.41,42838,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.9.185,172.16.0.41,43753,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.70,172.16.0.66,53742,80,6,13.63,6,396,66,66,66,0,ACK Flood
10.0.0.222,172.16.0.14,28826,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.9.46,172.16.0.27,20787,443,6,0,1,74,74,74,74,0,TCP Connection Flood
10.0.9.186,172.16.0.44,18642,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.9.187,172.16.0.76,33481,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.186,172.16.0.44,18657,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.8.224,172.16.0.41,49392,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.0.240,172.16.0.26,24632,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.2.39,172.16.0.75,443,35998,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.8.30,172.16.0.61,47446,443,6,0.001,2,156,78,78,78,0,TCP Connection Flood
10.0.8.108,172.16.0.109,13675,80,6,4.191,22,1548,78,66,70.36363636,5.908391567,ACK Flood
10.0.7.21,172.16.0.17,8000,8567,6,0,1,78,78,78,78,0,ACK Flood
10.0.1.21,172.16.0.50,56219,443,6,0,1,612,612,612,612,0,ACK Flood
10.0.9.188,172.16.0.17,39091,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.2.34,172.16.0.13,45348,443,6,4.781,7,462,66,66,66,0,ACK Flood
10.0.2.177,172.16.0.47,33350,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.9.87,172.16.0.42,48698,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.189,172.16.0.42,18732,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.190,172.16.0.74,53807,80,6,0.001,2,1123,1057,66,561.5,700.7428202,ACK Flood
10.0.2.159,172.16.0.78,41630,80,6,11.95,3,399,207,66,133,70.76015828,ACK Flood
10.0.2.87,172.16.0.47,6641,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.9.184,172.16.0.41,42843,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.8.93,172.16.0.54,17350,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.9.191,172.16.0.28,2240,9567,6,6.046,4,280,74,66,70,4.618802154,TCP Connection Flood
10.0.9.192,172.16.0.21,64567,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.243,172.16.0.19,47071,443,6,0.001,2,108,54,54,54,0,TCP Connection Flood
10.0.9.193,172.16.0.38,19308,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.9.187,172.16.0.76,33326,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.2.58,172.16.0.14,9866,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.217,172.16.0.93,48279,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.8.51,172.16.0.41,29991,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.100,172.16.0.92,10751,80,6,4.433,68,5830,701,66,85.73529412,107.9544705,TCP Connection Flood
10.0.9.194,172.16.0.47,54724,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.9.188,172.16.0.17,39411,8567,6,16.953,3,888,744,66,296,388.0257723,SYN Flood
10.0.1.235,172.16.0.9,40130,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.39,172.16.0.26,51658,24882,6,0,1,54,54,54,54,0,ACK Flood
10.0.8.93,172.16.0.54,17373,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.65,172.16.0.93,39055,80,6,0,1,431,431,431,431,0,ACK Flood
10.0.1.230,172.16.0.50,57547,443,6,13.904,2,669,615,54,334.5,396.6869042,ACK Flood
10.0.0.223,172.16.0.9,30291,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.0.240,172.16.0.26,24641,24889,6,33.025,2,132,66,66,66,0,ACK Flood
10.0.0.240,172.16.0.26,24636,24889,6,33.173,2,132,66,66,66,0,ACK Flood
10.0.1.101,172.16.0.66,1913,80,6,0.729,7,378,54,54,54,0,ACK Flood
10.0.9.195,172.16.0.41,56732,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.7.187,172.16.0.47,16069,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.0.216,172.16.0.10,33969,80,6,34.213,3,709,601,54,236.3333333,315.8105972,ACK Flood
10.0.1.65,172.16.0.9,38804,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.107,172.16.0.9,40604,80,6,0,1,54,54,54,54,0,FIN-RST Flood
